state	sex	pop2000	age	pop2008
Maryland	F	39490	50	46167
Maryland	F	38837	51	45242
Maryland	F	38546	52	42888
Maryland	F	40232	53	42847
Maryland	F	29606	54	41382
Maryland	F	30246	55	40011
Maryland	F	29238	56	37858
Maryland	F	30081	57	37267
Maryland	F	26833	58	36488
Maryland	F	24272	59	34998
Maryland	F	23264	60	34717
Maryland	F	22049	61	36906
Maryland	F	21365	62	26126
Maryland	F	19704	63	26921
Maryland	F	19400	64	25693
Maryland	F	19414	65	26681
Maryland	F	17875	66	23715
Maryland	F	18193	67	21676
Maryland	F	17726	68	20844
Maryland	F	17577	69	19623
Maryland	F	18017	70	19023
Maryland	F	17277	71	17569
Maryland	F	17543	72	17230
Maryland	F	17104	73	17189
Maryland	F	16527	74	15508
Maryland	F	16965	75	15594
Maryland	F	16269	76	14638
Maryland	F	15450	77	14412
Maryland	F	14642	78	14571
Maryland	F	14024	79	13427
Maryland	F	13226	80	13461
Maryland	F	11047	81	12732
Maryland	F	10524	82	11683
Maryland	F	9474	83	11771
Maryland	F	8538	84	10692
Maryland	F	48680	85	63040
Nevada	M	15314	0	20681
Nevada	M	15014	1	20778
Nevada	M	14800	2	20816
Nevada	M	15059	3	20045
Nevada	M	15282	4	19925
Nevada	M	15294	5	19537
Nevada	M	15358	6	19463
Nevada	M	15227	7	19109
Nevada	M	15575	8	18345
Nevada	M	15469	9	18119
Nevada	M	15705	10	17787
Nevada	M	14509	11	18094
Nevada	M	14344	12	18406
Nevada	M	14028	13	18333
Nevada	M	13904	14	18511
Nevada	M	13580	15	18195
Nevada	M	13357	16	18542
Nevada	M	13617	17	18328
Nevada	M	13042	18	16781
Nevada	M	12565	19	13147
Nevada	M	13216	20	13655
Nevada	M	12980	21	14323
Nevada	M	13279	22	15615
Nevada	M	13813	23	17033
Nevada	M	13989	24	18160
Nevada	M	14586	25	19620
Nevada	M	14357	26	19413
Nevada	M	14756	27	21400
Nevada	M	15658	28	21823
Nevada	M	16861	29	20639
Nevada	M	17529	30	20315
Nevada	M	16425	31	19330
Nevada	M	16171	32	19474
Nevada	M	16388	34	18856
Nevada	M	17472	35	18741
Nevada	M	17322	36	19874
Nevada	M	17138	37	20972
Nevada	M	17312	38	21027
Nevada	M	16961	39	19877
Nevada	M	17380	40	19096
Nevada	M	16130	41	18769
Nevada	M	16279	42	19166
Nevada	M	15921	43	20499
Nevada	M	15255	44	19846
Nevada	M	15792	45	19607
Nevada	M	14761	46	19869
Nevada	M	14185	47	19192
Nevada	M	13489	48	19444
Nevada	M	13693	49	18250
Nevada	M	13845	50	18470
Nevada	M	13216	51	17755
Nevada	M	13382	52	17132
Nevada	M	14389	53	17508
Nevada	M	10785	54	16435
Nevada	M	11166	55	15951
Nevada	M	10840	56	15236
Nevada	M	11417	57	15593
Nevada	M	10158	58	15626
Nevada	M	9635	59	14926
Nevada	M	9434	60	15318
Nevada	M	8976	61	15585
Nevada	M	8876	62	11895
Nevada	M	8156	63	12134
Nevada	M	8158	64	11748
Nevada	M	8026	65	11792
Nevada	M	7256	66	10315
Nevada	M	7208	67	9580
Nevada	M	7005	68	9069
Nevada	M	6700	69	8341
Nevada	M	6739	70	7998
Nevada	M	6218	71	7050
Nevada	M	5841	72	6911
Nevada	M	5556	73	6707
Nevada	M	5226	74	5777
Nevada	M	5007	75	5713
Nevada	M	4500	76	5450
Nevada	M	4120	77	5013
Nevada	M	3832	78	4964
Nevada	M	3382	79	4491
Nevada	M	3017	80	4165
Nevada	M	2372	81	3816
Nevada	M	2109	82	3287
Nevada	M	1786	83	3177
Nevada	M	1516	84	2629
Nevada	M	5789	85	12644
Nevada	F	14403	0	19665
Nevada	F	14235	1	19786
Nevada	F	14076	2	19605
Nevada	F	14443	3	18988
Nevada	F	14502	4	18886
Nevada	F	14592	5	18345
Nevada	F	14473	6	18501
Nevada	F	14566	7	17959
Nevada	F	14811	8	17255
Nevada	F	14685	9	17188
Nevada	F	14952	10	16943
Nevada	F	13928	11	17404
Nevada	F	13353	12	17395
Nevada	F	13127	13	17467
Massachusetts	M	51741	42	48328
Massachusetts	M	50228	43	51618
Massachusetts	M	48495	44	51819
Massachusetts	M	48681	45	51814
Massachusetts	M	46439	46	51504
Massachusetts	M	45100	47	51752
Massachusetts	M	43441	48	51990
Massachusetts	M	42597	49	49693
Massachusetts	M	42468	50	49813
Massachusetts	M	41603	51	48040
Massachusetts	M	41143	52	46228
Massachusetts	M	44101	53	46285
Massachusetts	M	31871	54	43806
Massachusetts	M	31770	55	42406
Massachusetts	M	31789	56	40689
Massachusetts	M	33023	57	39615
Massachusetts	M	28021	58	38903
Massachusetts	M	25214	59	37804
Massachusetts	M	24321	60	36852
Massachusetts	M	23106	61	40407
Massachusetts	M	22676	62	28048
Massachusetts	M	21348	63	27690
Massachusetts	M	20631	64	27188
Massachusetts	M	21080	65	28067
Massachusetts	M	19426	66	23552
Massachusetts	M	19708	67	20951
Massachusetts	M	19482	68	20023
Massachusetts	M	18889	69	18794
Massachusetts	M	19139	70	18529
Massachusetts	M	18623	71	17219
Massachusetts	M	18347	72	16365
Massachusetts	M	18198	73	16475
Massachusetts	M	17022	74	14887
Massachusetts	M	16726	75	14594
Massachusetts	M	15835	76	14296
Massachusetts	M	14570	77	13343
Massachusetts	M	13830	78	13185
Massachusetts	M	13002	79	12422
Massachusetts	M	11830	80	11655
Massachusetts	M	10178	81	11261
Massachusetts	M	9605	82	10025
Massachusetts	M	8100	83	9505
Massachusetts	M	7178	84	8378
Massachusetts	M	31408	85	42445
Massachusetts	F	38447	0	38342
Massachusetts	F	38410	1	37988
Massachusetts	F	38947	2	37333
Massachusetts	F	38870	3	36883
Massachusetts	F	39616	4	37289
Massachusetts	F	40650	5	37353
Massachusetts	F	40624	6	37914
Massachusetts	F	41865	7	38399
Massachusetts	F	42260	8	37323
Massachusetts	F	43536	9	37422
Massachusetts	F	44474	10	38178
Massachusetts	F	42897	11	38180
Massachusetts	F	42123	12	38851
Massachusetts	F	40894	13	39998
Massachusetts	F	40567	14	39932
Massachusetts	F	39996	15	41346
Massachusetts	F	38606	16	41807
Massachusetts	F	38769	17	43390
Massachusetts	F	42599	18	50122
Massachusetts	F	45627	19	51596
Massachusetts	F	43929	20	49950
Massachusetts	F	42081	21	49327
Massachusetts	F	40774	22	46457
Massachusetts	F	39992	23	44710
Massachusetts	F	39915	24	43677
Massachusetts	F	41728	25	44604
Massachusetts	F	40799	26	44497
Massachusetts	F	42746	27	42978
Massachusetts	F	45053	28	41915
Massachusetts	F	48869	29	37897
Massachusetts	F	50905	30	40076
Massachusetts	F	48653	31	40495
Massachusetts	F	49235	32	39830
Massachusetts	F	50007	33	41369
Massachusetts	F	51655	34	39264
Massachusetts	F	54211	35	41124
Massachusetts	F	55102	36	43584
Massachusetts	F	54144	37	46679
Massachusetts	F	54496	38	49607
Massachusetts	F	55096	39	47501
Massachusetts	F	55558	40	47819
Massachusetts	F	54125	41	48335
Massachusetts	F	53273	42	50223
Massachusetts	F	53274	43	52995
Massachusetts	F	51084	44	53903
